source_sha256,unit_id,container_node_path,div_path_filter,decision_default,text_role_default,expected_candidate_nodes,basis,source,status,decided_on
5d853329659049b2fcfcb895c55b418d734210124639e526a3ddf4b179815c79,A07978,/*/*[2]/*[2],play>act>scene>song,include,,8,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act>scene>song); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 30 chars/node, 8 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
247c57e25a9e2075e6ed0a59f383a4b8a3487a03298cfc080eebc7ffc4be9361,A07009,/*/*[2]/*[2],play,include,,6,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 40 chars/node, 6 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
a005cad1b2eb28153d04285168b75353e38861b71ee243b1de3af145cb2b14ff,A02749,/*/*[2]/*[1],play>decalogue_in_verse,include,,6,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>decalogue_in_verse); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 39 chars/node, 6 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
46a4801fcb3548956ad5b3be546df46731bf57b4b5b95a79e770029bf94834a1,A07071,/*/*[2]/*[2],act>scene,include,,2,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 110 chars/node, 2 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
987b4f163c9e8904ad7c2475c20b4dc575990c9c4a11051074dfd6c2ad51d4b9,A12128,/*/*[2]/*[2],play>act>scene,include,,1,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 205 chars/node, 1 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
1e57f7ce551beae2a0057d45b012137dfda86330d570d74f355417fbbb8feeaf,A18404.1,/*/*[2]/*[2]/*[1]/*,play>act_and_scene,include,,5,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act_and_scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 40 chars/node, 5 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
a5975cf4780289ec532ee7a0b925a1ef52c26240127fdc96d8b4696f1a7ea944,A68278.1,/*/*[2]/*[2]/*,play,include,,1,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 194 chars/node, 1 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
64017995b06488aa14f65d65f301d144093ac43935192678da52502f5529e94d,A06177,/*/*[2]/*[2],play>act,include,,5,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 38 chars/node, 5 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
203bbff2b9561b4cb6469cd1d62d5c19bf59c80dfca288d3cbd9bd6bdee793e2,A05801,/*/*[2]/*[2],epilogue,include,epilogue,4,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (epilogue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 46 chars/node, 4 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
32cca871b6435deff6d39a5c7c2bd4ddfafa22795fe0b5e029eec600255c47f8,A10439,/*/*[2]/*[2],interlude,include,,6,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (interlude); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 29 chars/node, 6 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
220eb98e42eb5b603a479230376ce02dbc0c7ec4dd5a2e4c9b24b89c98b1b54c,A07897,/*/*[2]/*[2],epilogue,include,epilogue,4,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (epilogue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 43 chars/node, 4 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
b2d8e6f1e03431820e7b71bf97adda8d8e4fc4846277faef750026a9306e4c74,A07065,/*/*[2]/*[2],play>act>song,include,,8,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act>song); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 22 chars/node, 8 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
8bdddab8c777a9634a81605cc05df426c5c7bf8581306ae05acd4810329f52e7,A16924,/*/*[2]/*[2],play>act>scene,exclude,,1,"EXCLUDE: stage direction (They all take hands, and dance round...) (worksheet row read: 1 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
116f896570e1771fa0f301aa6139e7aa9f9c3c7e478173120e0f22ab4d4fe1b0,A06620,/*/*[2]/*[2],act>scene,include,,1,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 150 chars/node, 1 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
4a63c20ef69e49a56af807c7006d1bd37bc4695ad9d70e411a07c3bc577c83f2,A13962,/*/*[2]/*[2],play,include,,4,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 38 chars/node, 4 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
276aef8fda676a7164ea70c6d35725650814816aa27648e65fb34a40c5b2f814,A07063,/*/*[2]/*[2],act,include,,3,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 46 chars/node, 3 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
3625e35b9570c1011695b7d595beed24af7119e97bbd91e6a36371d354d481e2,A13611,/*/*[2]/*[2],act,exclude,,1,"EXCLUDE: scene argument (prose summary) (worksheet row read: 1 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
5285246cd9c4986be26ac808ae9b78ddc42e278354e903600e152fb4255e1067,A03244,/*/*[2]/*[2],play,exclude,,2,"EXCLUDE: two stage directions encoded as <p> (worksheet row read: 2 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
86ec11262b8a2424745374e56132954f9979fdf00419c4f09ce14c6ceca5dbc6,A12017,/*/*[2]/*[2],play,include,,3,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 43 chars/node, 3 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
6bbc3752116058086922e20785bf92fdd48044f3e8954c995924a2984ed3d537,A06252,/*/*[2]/*[2],prologue,include,prologue,3,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (prologue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 41 chars/node, 3 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
b3e1add870167e88ab104c96f9d45213cc62f3c9a4e970f341b6cbfc3a7c4b32,A03248,/*/*[2]/*[2],play>act,include,,3,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 38 chars/node, 3 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
cad6e4a86c9372cf69dea98cd9beac0ee61a30300278bdbff569e76d69aeeb1c,A19977,/*/*[2]/*[2],play>act,include,,2,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 56 chars/node, 2 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
8006904492937df9e26c441c7f5df2452d140e5f1653b2176262347f692e1a1d,A21159,/*/*[2]/*[2],play>song,include,,3,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>song); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 37 chars/node, 3 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
98d008ca8ff4833e2241241d0b0a956e7ed7c4fa471ed931c37d9714ac30f2e1,A12078,/*/*[2]/*[2],play>act,include,,1,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 103 chars/node, 1 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
0c106e2d6d370936a95809449063357d35313f243c85055268d7043135c68d02,A07217,/*/*[2]/*[2],printers_note,exclude,,1,"EXCLUDE: printer's note about the misplaced epilogue (worksheet row read: 1 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
3fabbc71d45a413bb809e6d3b706e05014c82ad85b96a49bd9b5649989124ed9,A00725,/*/*[2]/*[2],play>act,include,,2,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 49 chars/node, 2 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
e0b2c5e646522155522a9e2504bf77290957e6c646b3db2e161b0847717fc170,A14875,/*/*[2]/*[2],play,exclude,,2,"EXCLUDE: author's note in lieu of an epilogue + quoted line of Martial (worksheet row read: 2 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
